     374.595    4.84411
     374.635    4.90067
     374.675    4.95831
     374.715    5.01705
     374.755    5.07693
     374.795    5.13798
     374.835    5.20020
     374.875    5.26363
     374.915    5.32831
     374.955    5.39429
     374.995    5.46154
     375.035    5.53017
     375.075    5.60020
     375.115    5.67161
     375.155    5.74446
     375.195    5.81882
     375.236    5.89472
     375.276    5.97217
     375.316    6.05126
     375.356    6.13196
     375.396    6.21439
     375.426    6.27735
     375.456    6.34130
     375.486    6.40627
     375.516    6.47231
     375.546    6.53937
     375.576    6.60756
     375.606    6.67684
     375.636    6.74720
     375.666    6.81875
     375.696    6.89148
     375.726    6.96539
     375.756    7.04058
     375.786    7.11696
     375.816    7.19462
     375.846    7.27362
     375.876    7.35394
     375.906    7.43563
     375.936    7.51869
     375.966    7.60316
     375.996    7.68908
     376.026    7.77646
     376.056    7.86541
     376.086    7.95584
     376.116    8.04790
     376.146    8.14149
     376.176    8.23679
     376.206    8.33377
     376.237    8.43245
     376.267    8.53296
     376.297    8.63518
     376.327    8.73923
     376.357    8.84521
     376.387    8.95311
     376.417    9.06288
     376.447    9.17473
     376.477    9.28861
     376.507    9.40457
     376.537    9.52275
     376.567    9.64304
     376.597    9.76563
     376.627    9.89042
     383.844    9.75920
     383.874    9.64017
     383.904    9.52322
     383.934    9.40847
     383.964    9.29570
     383.994    9.18497
     384.024    9.07622
     384.054    8.96941
     384.084    8.86449
     384.114    8.76136
     384.144    8.66012
     384.174    8.56058
     384.204    8.46279
     384.234    8.36669
     384.264    8.27233
     384.294    8.17946
     384.324    8.08827
     384.354    7.99862
     384.384    7.91051
     384.414    7.82384
     384.445    7.73863
     384.475    7.65491
     384.505    7.57255
     384.535    7.49156
     384.565    7.41192
     384.595    7.33354
     384.625    7.25651
     384.655    7.18075
     384.685    7.10617
     384.715    7.03282
     384.745    6.96065
     384.775    6.88970
     384.805    6.81984
     384.835    6.75106
     384.865    6.68342
     384.895    6.61687
     384.925    6.55131
     384.965    6.46553
     385.005    6.38154
     385.045    6.29929
     385.085    6.21875
     385.125    6.13981
     385.165    6.06249
     385.205    5.98673
